JPEGImages\dehw_train_00046_3_2.jpg Annotations\dehw_train_00046_3_2.png
JPEGImages\dehw_train_00919_2_2.jpg Annotations\dehw_train_00919_2_2.png
JPEGImages\dehw_train_00434_0_1.jpg Annotations\dehw_train_00434_0_1.png
JPEGImages\dehw_train_00891_1_0.jpg Annotations\dehw_train_00891_1_0.png
JPEGImages\dehw_train_00198_0_0.jpg Annotations\dehw_train_00198_0_0.png
JPEGImages\dehw_train_00012_1_0.jpg Annotations\dehw_train_00012_1_0.png
JPEGImages\dehw_train_00614_0_0.jpg Annotations\dehw_train_00614_0_0.png
JPEGImages\dehw_train_00020_1_2.jpg Annotations\dehw_train_00020_1_2.png
JPEGImages\dehw_train_01039_1_0.jpg Annotations\dehw_train_01039_1_0.png
JPEGImages\dehw_train_00767_3_1.jpg Annotations\dehw_train_00767_3_1.png
JPEGImages\dehw_train_01038_0_0.jpg Annotations\dehw_train_01038_0_0.png
JPEGImages\dehw_train_01000_1_0.jpg Annotations\dehw_train_01000_1_0.png
JPEGImages\dehw_train_00528_2_1.jpg Annotations\dehw_train_00528_2_1.png
JPEGImages\dehw_train_01051_1_0.jpg Annotations\dehw_train_01051_1_0.png
JPEGImages\dehw_train_00319_1_1.jpg Annotations\dehw_train_00319_1_1.png
JPEGImages\dehw_train_00135_0_0.jpg Annotations\dehw_train_00135_0_0.png
JPEGImages\dehw_train_00860_2_3.jpg Annotations\dehw_train_00860_2_3.png
JPEGImages\dehw_train_00204_1_1.jpg Annotations\dehw_train_00204_1_1.png
JPEGImages\dehw_train_00630_3_2.jpg Annotations\dehw_train_00630_3_2.png
JPEGImages\dehw_train_00825_0_0.jpg Annotations\dehw_train_00825_0_0.png
JPEGImages\dehw_train_00744_0_1.jpg Annotations\dehw_train_00744_0_1.png
JPEGImages\dehw_train_00657_1_0.jpg Annotations\dehw_train_00657_1_0.png
JPEGImages\dehw_train_00523_1_1.jpg Annotations\dehw_train_00523_1_1.png
JPEGImages\dehw_train_00447_0_1.jpg Annotations\dehw_train_00447_0_1.png
JPEGImages\dehw_train_00603_2_2.jpg Annotations\dehw_train_00603_2_2.png
JPEGImages\dehw_train_00907_0_2.jpg Annotations\dehw_train_00907_0_2.png
JPEGImages\dehw_train_00569_1_1.jpg Annotations\dehw_train_00569_1_1.png
JPEGImages\dehw_train_01010_0_1.jpg Annotations\dehw_train_01010_0_1.png
JPEGImages\dehw_train_00572_0_1.jpg Annotations\dehw_train_00572_0_1.png
JPEGImages\dehw_train_00310_3_1.jpg Annotations\dehw_train_00310_3_1.png
JPEGImages\dehw_train_00786_2_2.jpg Annotations\dehw_train_00786_2_2.png
JPEGImages\dehw_train_00809_1_0.jpg Annotations\dehw_train_00809_1_0.png
JPEGImages\dehw_train_00341_0_0.jpg Annotations\dehw_train_00341_0_0.png
JPEGImages\dehw_train_00039_1_2.jpg Annotations\dehw_train_00039_1_2.png
JPEGImages\dehw_train_00555_2_1.jpg Annotations\dehw_train_00555_2_1.png
JPEGImages\dehw_train_00155_0_1.jpg Annotations\dehw_train_00155_0_1.png
JPEGImages\dehw_train_01004_3_1.jpg Annotations\dehw_train_01004_3_1.png
JPEGImages\dehw_train_00323_1_2.jpg Annotations\dehw_train_00323_1_2.png
JPEGImages\dehw_train_00226_0_1.jpg Annotations\dehw_train_00226_0_1.png
JPEGImages\dehw_train_00569_3_0.jpg Annotations\dehw_train_00569_3_0.png
JPEGImages\dehw_train_01004_2_2.jpg Annotations\dehw_train_01004_2_2.png
JPEGImages\dehw_train_00020_0_0.jpg Annotations\dehw_train_00020_0_0.png
JPEGImages\dehw_train_00177_0_3.jpg Annotations\dehw_train_00177_0_3.png
JPEGImages\dehw_train_00026_1_2.jpg Annotations\dehw_train_00026_1_2.png
JPEGImages\dehw_train_00108_0_0.jpg Annotations\dehw_train_00108_0_0.png
JPEGImages\dehw_train_00879_0_0.jpg Annotations\dehw_train_00879_0_0.png
JPEGImages\dehw_train_00525_0_0.jpg Annotations\dehw_train_00525_0_0.png
JPEGImages\dehw_train_00167_0_0.jpg Annotations\dehw_train_00167_0_0.png
JPEGImages\dehw_train_01070_0_0.jpg Annotations\dehw_train_01070_0_0.png
JPEGImages\dehw_train_00849_0_1.jpg Annotations\dehw_train_00849_0_1.png
JPEGImages\dehw_train_00789_0_0.jpg Annotations\dehw_train_00789_0_0.png
JPEGImages\dehw_train_00733_0_1.jpg Annotations\dehw_train_00733_0_1.png
JPEGImages\dehw_train_00023_1_0.jpg Annotations\dehw_train_00023_1_0.png
JPEGImages\dehw_train_00272_1_0.jpg Annotations\dehw_train_00272_1_0.png
JPEGImages\dehw_train_00696_3_0.jpg Annotations\dehw_train_00696_3_0.png
JPEGImages\dehw_train_00403_1_1.jpg Annotations\dehw_train_00403_1_1.png
JPEGImages\dehw_train_00230_0_0.jpg Annotations\dehw_train_00230_0_0.png
JPEGImages\dehw_train_00688_0_0.jpg Annotations\dehw_train_00688_0_0.png
JPEGImages\dehw_train_00440_1_2.jpg Annotations\dehw_train_00440_1_2.png
JPEGImages\dehw_train_00818_1_1.jpg Annotations\dehw_train_00818_1_1.png
JPEGImages\dehw_train_00839_1_0.jpg Annotations\dehw_train_00839_1_0.png
JPEGImages\dehw_train_00581_1_1.jpg Annotations\dehw_train_00581_1_1.png
JPEGImages\dehw_train_00909_1_1.jpg Annotations\dehw_train_00909_1_1.png
JPEGImages\dehw_train_00965_0_1.jpg Annotations\dehw_train_00965_0_1.png
JPEGImages\dehw_train_00407_2_0.jpg Annotations\dehw_train_00407_2_0.png
JPEGImages\dehw_train_01011_2_0.jpg Annotations\dehw_train_01011_2_0.png
JPEGImages\dehw_train_01079_1_1.jpg Annotations\dehw_train_01079_1_1.png
JPEGImages\dehw_train_00760_1_0.jpg Annotations\dehw_train_00760_1_0.png
JPEGImages\dehw_train_00697_4_2.jpg Annotations\dehw_train_00697_4_2.png
JPEGImages\dehw_train_00983_2_2.jpg Annotations\dehw_train_00983_2_2.png
JPEGImages\dehw_train_00382_1_1.jpg Annotations\dehw_train_00382_1_1.png
JPEGImages\dehw_train_00153_2_2.jpg Annotations\dehw_train_00153_2_2.png
JPEGImages\dehw_train_00686_2_0.jpg Annotations\dehw_train_00686_2_0.png
JPEGImages\dehw_train_00724_1_0.jpg Annotations\dehw_train_00724_1_0.png
JPEGImages\dehw_train_00862_2_2.jpg Annotations\dehw_train_00862_2_2.png
JPEGImages\dehw_train_00932_1_0.jpg Annotations\dehw_train_00932_1_0.png
JPEGImages\dehw_train_00972_2_0.jpg Annotations\dehw_train_00972_2_0.png
JPEGImages\dehw_train_00746_0_0.jpg Annotations\dehw_train_00746_0_0.png
JPEGImages\dehw_train_00171_1_1.jpg Annotations\dehw_train_00171_1_1.png
JPEGImages\dehw_train_00541_2_2.jpg Annotations\dehw_train_00541_2_2.png
JPEGImages\dehw_train_00528_0_2.jpg Annotations\dehw_train_00528_0_2.png
JPEGImages\dehw_train_00126_1_1.jpg Annotations\dehw_train_00126_1_1.png
JPEGImages\dehw_train_00524_0_0.jpg Annotations\dehw_train_00524_0_0.png
JPEGImages\dehw_train_00504_0_0.jpg Annotations\dehw_train_00504_0_0.png
JPEGImages\dehw_train_00539_1_2.jpg Annotations\dehw_train_00539_1_2.png
JPEGImages\dehw_train_00984_0_0.jpg Annotations\dehw_train_00984_0_0.png
JPEGImages\dehw_train_00821_0_2.jpg Annotations\dehw_train_00821_0_2.png
JPEGImages\dehw_train_00435_3_0.jpg Annotations\dehw_train_00435_3_0.png
JPEGImages\dehw_train_00953_1_0.jpg Annotations\dehw_train_00953_1_0.png
JPEGImages\dehw_train_00046_4_2.jpg Annotations\dehw_train_00046_4_2.png
JPEGImages\dehw_train_00229_0_0.jpg Annotations\dehw_train_00229_0_0.png
JPEGImages\dehw_train_00484_1_2.jpg Annotations\dehw_train_00484_1_2.png
JPEGImages\dehw_train_00800_2_1.jpg Annotations\dehw_train_00800_2_1.png
JPEGImages\dehw_train_00388_1_0.jpg Annotations\dehw_train_00388_1_0.png
JPEGImages\dehw_train_00581_1_2.jpg Annotations\dehw_train_00581_1_2.png
JPEGImages\dehw_train_00555_1_2.jpg Annotations\dehw_train_00555_1_2.png
JPEGImages\dehw_train_00034_0_1.jpg Annotations\dehw_train_00034_0_1.png
JPEGImages\dehw_train_00733_1_0.jpg Annotations\dehw_train_00733_1_0.png
JPEGImages\dehw_train_00387_0_0.jpg Annotations\dehw_train_00387_0_0.png
JPEGImages\dehw_train_00436_3_2.jpg Annotations\dehw_train_00436_3_2.png
JPEGImages\dehw_train_00664_0_2.jpg Annotations\dehw_train_00664_0_2.png
JPEGImages\dehw_train_00438_1_1.jpg Annotations\dehw_train_00438_1_1.png
JPEGImages\dehw_train_00928_2_2.jpg Annotations\dehw_train_00928_2_2.png
JPEGImages\dehw_train_00275_1_1.jpg Annotations\dehw_train_00275_1_1.png
JPEGImages\dehw_train_00516_1_1.jpg Annotations\dehw_train_00516_1_1.png
JPEGImages\dehw_train_00814_2_2.jpg Annotations\dehw_train_00814_2_2.png
JPEGImages\dehw_train_00120_4_2.jpg Annotations\dehw_train_00120_4_2.png
JPEGImages\dehw_train_00508_0_0.jpg Annotations\dehw_train_00508_0_0.png
JPEGImages\dehw_train_00291_2_0.jpg Annotations\dehw_train_00291_2_0.png
JPEGImages\dehw_train_01004_4_0.jpg Annotations\dehw_train_01004_4_0.png
JPEGImages\dehw_train_00608_1_2.jpg Annotations\dehw_train_00608_1_2.png
JPEGImages\dehw_train_00569_2_1.jpg Annotations\dehw_train_00569_2_1.png
JPEGImages\dehw_train_00468_2_2.jpg Annotations\dehw_train_00468_2_2.png
JPEGImages\dehw_train_00031_2_2.jpg Annotations\dehw_train_00031_2_2.png
JPEGImages\dehw_train_00806_1_0.jpg Annotations\dehw_train_00806_1_0.png
JPEGImages\dehw_train_00276_3_0.jpg Annotations\dehw_train_00276_3_0.png
JPEGImages\dehw_train_00360_0_0.jpg Annotations\dehw_train_00360_0_0.png
JPEGImages\dehw_train_00403_0_1.jpg Annotations\dehw_train_00403_0_1.png
JPEGImages\dehw_train_00392_0_0.jpg Annotations\dehw_train_00392_0_0.png
JPEGImages\dehw_train_00096_0_0.jpg Annotations\dehw_train_00096_0_0.png
JPEGImages\dehw_train_00853_1_3.jpg Annotations\dehw_train_00853_1_3.png
JPEGImages\dehw_train_00983_1_2.jpg Annotations\dehw_train_00983_1_2.png
JPEGImages\dehw_train_00307_1_0.jpg Annotations\dehw_train_00307_1_0.png
JPEGImages\dehw_train_00855_1_0.jpg Annotations\dehw_train_00855_1_0.png
JPEGImages\dehw_train_00804_1_0.jpg Annotations\dehw_train_00804_1_0.png
JPEGImages\dehw_train_00970_2_1.jpg Annotations\dehw_train_00970_2_1.png
JPEGImages\dehw_train_00211_1_2.jpg Annotations\dehw_train_00211_1_2.png
JPEGImages\dehw_train_00509_2_2.jpg Annotations\dehw_train_00509_2_2.png
JPEGImages\dehw_train_00140_0_3.jpg Annotations\dehw_train_00140_0_3.png
JPEGImages\dehw_train_00681_1_0.jpg Annotations\dehw_train_00681_1_0.png
JPEGImages\dehw_train_00633_3_2.jpg Annotations\dehw_train_00633_3_2.png
JPEGImages\dehw_train_00031_1_1.jpg Annotations\dehw_train_00031_1_1.png
JPEGImages\dehw_train_00778_0_0.jpg Annotations\dehw_train_00778_0_0.png
JPEGImages\dehw_train_00644_1_1.jpg Annotations\dehw_train_00644_1_1.png
JPEGImages\dehw_train_00634_1_0.jpg Annotations\dehw_train_00634_1_0.png
JPEGImages\dehw_train_00985_1_0.jpg Annotations\dehw_train_00985_1_0.png
JPEGImages\dehw_train_00006_0_0.jpg Annotations\dehw_train_00006_0_0.png
JPEGImages\dehw_train_01042_1_0.jpg Annotations\dehw_train_01042_1_0.png
JPEGImages\dehw_train_00713_0_1.jpg Annotations\dehw_train_00713_0_1.png
JPEGImages\dehw_train_00278_0_0.jpg Annotations\dehw_train_00278_0_0.png
JPEGImages\dehw_train_00197_0_2.jpg Annotations\dehw_train_00197_0_2.png
JPEGImages\dehw_train_00058_2_1.jpg Annotations\dehw_train_00058_2_1.png
JPEGImages\dehw_train_00451_0_1.jpg Annotations\dehw_train_00451_0_1.png
JPEGImages\dehw_train_00951_0_1.jpg Annotations\dehw_train_00951_0_1.png
JPEGImages\dehw_train_00192_1_0.jpg Annotations\dehw_train_00192_1_0.png
JPEGImages\dehw_train_00857_2_0.jpg Annotations\dehw_train_00857_2_0.png
JPEGImages\dehw_train_00606_0_0.jpg Annotations\dehw_train_00606_0_0.png
JPEGImages\dehw_train_00528_0_1.jpg Annotations\dehw_train_00528_0_1.png
JPEGImages\dehw_train_00422_2_1.jpg Annotations\dehw_train_00422_2_1.png
JPEGImages\dehw_train_00472_2_1.jpg Annotations\dehw_train_00472_2_1.png
JPEGImages\dehw_train_00841_0_0.jpg Annotations\dehw_train_00841_0_0.png
JPEGImages\dehw_train_00581_2_2.jpg Annotations\dehw_train_00581_2_2.png
JPEGImages\dehw_train_00901_0_0.jpg Annotations\dehw_train_00901_0_0.png
JPEGImages\dehw_train_00069_1_0.jpg Annotations\dehw_train_00069_1_0.png
JPEGImages\dehw_train_00391_0_0.jpg Annotations\dehw_train_00391_0_0.png
JPEGImages\dehw_train_00090_1_0.jpg Annotations\dehw_train_00090_1_0.png
JPEGImages\dehw_train_00802_0_1.jpg Annotations\dehw_train_00802_0_1.png
JPEGImages\dehw_train_00031_0_2.jpg Annotations\dehw_train_00031_0_2.png
JPEGImages\dehw_train_00023_0_1.jpg Annotations\dehw_train_00023_0_1.png
JPEGImages\dehw_train_00340_0_0.jpg Annotations\dehw_train_00340_0_0.png
JPEGImages\dehw_train_01049_0_0.jpg Annotations\dehw_train_01049_0_0.png
JPEGImages\dehw_train_00034_1_1.jpg Annotations\dehw_train_00034_1_1.png
JPEGImages\dehw_train_00327_1_1.jpg Annotations\dehw_train_00327_1_1.png
JPEGImages\dehw_train_00343_1_2.jpg Annotations\dehw_train_00343_1_2.png
JPEGImages\dehw_train_00567_0_0.jpg Annotations\dehw_train_00567_0_0.png
JPEGImages\dehw_train_00621_1_0.jpg Annotations\dehw_train_00621_1_0.png
JPEGImages\dehw_train_00605_3_2.jpg Annotations\dehw_train_00605_3_2.png
JPEGImages\dehw_train_00275_0_1.jpg Annotations\dehw_train_00275_0_1.png
JPEGImages\dehw_train_00694_0_2.jpg Annotations\dehw_train_00694_0_2.png
JPEGImages\dehw_train_01020_1_0.jpg Annotations\dehw_train_01020_1_0.png
JPEGImages\dehw_train_00390_1_0.jpg Annotations\dehw_train_00390_1_0.png
JPEGImages\dehw_train_00071_0_3.jpg Annotations\dehw_train_00071_0_3.png
JPEGImages\dehw_train_00623_0_0.jpg Annotations\dehw_train_00623_0_0.png
JPEGImages\dehw_train_00966_1_1.jpg Annotations\dehw_train_00966_1_1.png
JPEGImages\dehw_train_00511_3_1.jpg Annotations\dehw_train_00511_3_1.png
JPEGImages\dehw_train_00222_1_1.jpg Annotations\dehw_train_00222_1_1.png
JPEGImages\dehw_train_00856_0_0.jpg Annotations\dehw_train_00856_0_0.png
JPEGImages\dehw_train_00857_3_2.jpg Annotations\dehw_train_00857_3_2.png
JPEGImages\dehw_train_00123_1_0.jpg Annotations\dehw_train_00123_1_0.png
JPEGImages\dehw_train_00573_0_0.jpg Annotations\dehw_train_00573_0_0.png
JPEGImages\dehw_train_00661_1_1.jpg Annotations\dehw_train_00661_1_1.png
JPEGImages\dehw_train_00343_3_2.jpg Annotations\dehw_train_00343_3_2.png
JPEGImages\dehw_train_00380_0_2.jpg Annotations\dehw_train_00380_0_2.png
JPEGImages\dehw_train_00323_0_1.jpg Annotations\dehw_train_00323_0_1.png
JPEGImages\dehw_train_00549_2_1.jpg Annotations\dehw_train_00549_2_1.png
JPEGImages\dehw_train_00569_0_2.jpg Annotations\dehw_train_00569_0_2.png
JPEGImages\dehw_train_00479_1_2.jpg Annotations\dehw_train_00479_1_2.png
JPEGImages\dehw_train_00516_3_2.jpg Annotations\dehw_train_00516_3_2.png
JPEGImages\dehw_train_00774_1_1.jpg Annotations\dehw_train_00774_1_1.png
JPEGImages\dehw_train_00270_1_1.jpg Annotations\dehw_train_00270_1_1.png
JPEGImages\dehw_train_00663_2_3.jpg Annotations\dehw_train_00663_2_3.png
JPEGImages\dehw_train_00692_0_1.jpg Annotations\dehw_train_00692_0_1.png
JPEGImages\dehw_train_01065_1_0.jpg Annotations\dehw_train_01065_1_0.png
JPEGImages\dehw_train_00863_0_1.jpg Annotations\dehw_train_00863_0_1.png
JPEGImages\dehw_train_00817_3_0.jpg Annotations\dehw_train_00817_3_0.png
JPEGImages\dehw_train_00176_1_0.jpg Annotations\dehw_train_00176_1_0.png
JPEGImages\dehw_train_00213_0_0.jpg Annotations\dehw_train_00213_0_0.png
JPEGImages\dehw_train_00197_0_1.jpg Annotations\dehw_train_00197_0_1.png
JPEGImages\dehw_train_00046_1_0.jpg Annotations\dehw_train_00046_1_0.png
JPEGImages\dehw_train_00829_2_0.jpg Annotations\dehw_train_00829_2_0.png
JPEGImages\dehw_train_01019_1_1.jpg Annotations\dehw_train_01019_1_1.png
JPEGImages\dehw_train_00828_1_2.jpg Annotations\dehw_train_00828_1_2.png
JPEGImages\dehw_train_00779_0_0.jpg Annotations\dehw_train_00779_0_0.png
JPEGImages\dehw_train_00998_0_1.jpg Annotations\dehw_train_00998_0_1.png
JPEGImages\dehw_train_00630_1_1.jpg Annotations\dehw_train_00630_1_1.png
JPEGImages\dehw_train_00876_0_0.jpg Annotations\dehw_train_00876_0_0.png
JPEGImages\dehw_train_00104_1_0.jpg Annotations\dehw_train_00104_1_0.png
JPEGImages\dehw_train_00541_0_3.jpg Annotations\dehw_train_00541_0_3.png
JPEGImages\dehw_train_00891_0_1.jpg Annotations\dehw_train_00891_0_1.png
JPEGImages\dehw_train_00046_2_2.jpg Annotations\dehw_train_00046_2_2.png
JPEGImages\dehw_train_00111_1_0.jpg Annotations\dehw_train_00111_1_0.png
JPEGImages\dehw_train_00295_0_2.jpg Annotations\dehw_train_00295_0_2.png
JPEGImages\dehw_train_00757_0_0.jpg Annotations\dehw_train_00757_0_0.png
JPEGImages\dehw_train_00844_0_0.jpg Annotations\dehw_train_00844_0_0.png
JPEGImages\dehw_train_00918_0_2.jpg Annotations\dehw_train_00918_0_2.png
JPEGImages\dehw_train_00296_0_0.jpg Annotations\dehw_train_00296_0_0.png
JPEGImages\dehw_train_00600_1_1.jpg Annotations\dehw_train_00600_1_1.png
JPEGImages\dehw_train_00913_1_0.jpg Annotations\dehw_train_00913_1_0.png
JPEGImages\dehw_train_00795_0_0.jpg Annotations\dehw_train_00795_0_0.png
JPEGImages\dehw_train_00513_3_1.jpg Annotations\dehw_train_00513_3_1.png
JPEGImages\dehw_train_00020_2_0.jpg Annotations\dehw_train_00020_2_0.png
JPEGImages\dehw_train_00877_1_0.jpg Annotations\dehw_train_00877_1_0.png
JPEGImages\dehw_train_00516_0_2.jpg Annotations\dehw_train_00516_0_2.png
JPEGImages\dehw_train_00936_0_2.jpg Annotations\dehw_train_00936_0_2.png
JPEGImages\dehw_train_00041_1_2.jpg Annotations\dehw_train_00041_1_2.png
JPEGImages\dehw_train_00154_1_0.jpg Annotations\dehw_train_00154_1_0.png
JPEGImages\dehw_train_00865_1_1.jpg Annotations\dehw_train_00865_1_1.png
JPEGImages\dehw_train_00779_1_1.jpg Annotations\dehw_train_00779_1_1.png
JPEGImages\dehw_train_00755_1_0.jpg Annotations\dehw_train_00755_1_0.png
JPEGImages\dehw_train_00182_0_1.jpg Annotations\dehw_train_00182_0_1.png
JPEGImages\dehw_train_00306_3_1.jpg Annotations\dehw_train_00306_3_1.png
JPEGImages\dehw_train_00244_0_1.jpg Annotations\dehw_train_00244_0_1.png
JPEGImages\dehw_train_00707_1_3.jpg Annotations\dehw_train_00707_1_3.png
JPEGImages\dehw_train_00200_1_1.jpg Annotations\dehw_train_00200_1_1.png
JPEGImages\dehw_train_00152_1_1.jpg Annotations\dehw_train_00152_1_1.png
JPEGImages\dehw_train_00430_2_2.jpg Annotations\dehw_train_00430_2_2.png
JPEGImages\dehw_train_00740_0_0.jpg Annotations\dehw_train_00740_0_0.png
JPEGImages\dehw_train_00620_2_1.jpg Annotations\dehw_train_00620_2_1.png
JPEGImages\dehw_train_00347_0_0.jpg Annotations\dehw_train_00347_0_0.png
JPEGImages\dehw_train_00340_0_0.jpg Annotations\dehw_train_00340_0_0.png
JPEGImages\dehw_train_00283_1_2.jpg Annotations\dehw_train_00283_1_2.png
JPEGImages\dehw_train_00511_2_2.jpg Annotations\dehw_train_00511_2_2.png
JPEGImages\dehw_train_00142_0_1.jpg Annotations\dehw_train_00142_0_1.png
JPEGImages\dehw_train_00422_2_2.jpg Annotations\dehw_train_00422_2_2.png
JPEGImages\dehw_train_00945_1_0.jpg Annotations\dehw_train_00945_1_0.png
JPEGImages\dehw_train_00138_5_2.jpg Annotations\dehw_train_00138_5_2.png
JPEGImages\dehw_train_00041_2_1.jpg Annotations\dehw_train_00041_2_1.png
JPEGImages\dehw_train_00667_1_1.jpg Annotations\dehw_train_00667_1_1.png
JPEGImages\dehw_train_00966_1_0.jpg Annotations\dehw_train_00966_1_0.png
JPEGImages\dehw_train_01000_0_0.jpg Annotations\dehw_train_01000_0_0.png
JPEGImages\dehw_train_00177_2_2.jpg Annotations\dehw_train_00177_2_2.png
JPEGImages\dehw_train_00777_0_0.jpg Annotations\dehw_train_00777_0_0.png
JPEGImages\dehw_train_00729_0_0.jpg Annotations\dehw_train_00729_0_0.png
JPEGImages\dehw_train_00765_0_0.jpg Annotations\dehw_train_00765_0_0.png
JPEGImages\dehw_train_00376_1_0.jpg Annotations\dehw_train_00376_1_0.png
JPEGImages\dehw_train_00500_1_1.jpg Annotations\dehw_train_00500_1_1.png
JPEGImages\dehw_train_00769_4_0.jpg Annotations\dehw_train_00769_4_0.png
JPEGImages\dehw_train_00773_1_0.jpg Annotations\dehw_train_00773_1_0.png
JPEGImages\dehw_train_00050_0_0.jpg Annotations\dehw_train_00050_0_0.png
JPEGImages\dehw_train_00581_0_0.jpg Annotations\dehw_train_00581_0_0.png
JPEGImages\dehw_train_00516_3_0.jpg Annotations\dehw_train_00516_3_0.png
JPEGImages\dehw_train_00261_0_1.jpg Annotations\dehw_train_00261_0_1.png
JPEGImages\dehw_train_00200_0_1.jpg Annotations\dehw_train_00200_0_1.png
JPEGImages\dehw_train_00293_0_0.jpg Annotations\dehw_train_00293_0_0.png
JPEGImages\dehw_train_01004_4_2.jpg Annotations\dehw_train_01004_4_2.png
JPEGImages\dehw_train_00728_0_1.jpg Annotations\dehw_train_00728_0_1.png
JPEGImages\dehw_train_00309_0_0.jpg Annotations\dehw_train_00309_0_0.png
JPEGImages\dehw_train_00044_0_1.jpg Annotations\dehw_train_00044_0_1.png
JPEGImages\dehw_train_00495_0_0.jpg Annotations\dehw_train_00495_0_0.png
JPEGImages\dehw_train_00730_0_3.jpg Annotations\dehw_train_00730_0_3.png
JPEGImages\dehw_train_00892_1_0.jpg Annotations\dehw_train_00892_1_0.png
JPEGImages\dehw_train_00929_0_1.jpg Annotations\dehw_train_00929_0_1.png
JPEGImages\dehw_train_00205_1_0.jpg Annotations\dehw_train_00205_1_0.png
JPEGImages\dehw_train_00252_0_1.jpg Annotations\dehw_train_00252_0_1.png
JPEGImages\dehw_train_01029_0_0.jpg Annotations\dehw_train_01029_0_0.png
JPEGImages\dehw_train_00778_2_0.jpg Annotations\dehw_train_00778_2_0.png
JPEGImages\dehw_train_00106_1_1.jpg Annotations\dehw_train_00106_1_1.png
JPEGImages\dehw_train_00693_1_2.jpg Annotations\dehw_train_00693_1_2.png
JPEGImages\dehw_train_00605_0_1.jpg Annotations\dehw_train_00605_0_1.png
JPEGImages\dehw_train_01019_2_2.jpg Annotations\dehw_train_01019_2_2.png
JPEGImages\dehw_train_00600_1_1.jpg Annotations\dehw_train_00600_1_1.png
JPEGImages\dehw_train_00773_0_1.jpg Annotations\dehw_train_00773_0_1.png
JPEGImages\dehw_train_00137_0_1.jpg Annotations\dehw_train_00137_0_1.png
JPEGImages\dehw_train_00498_0_1.jpg Annotations\dehw_train_00498_0_1.png
JPEGImages\dehw_train_00283_1_0.jpg Annotations\dehw_train_00283_1_0.png
JPEGImages\dehw_train_00761_1_0.jpg Annotations\dehw_train_00761_1_0.png
